URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,NoOfLettersInURL,LetterRatioInURL,NoOfDigitsInURL,DigitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpecialCharRatioInURL,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,IsHTTPS,Bank,Pay,Crypto,SuspiciousWords,URLDepth,AvgTokenLength,label
23,13,0,2,1,18,0.783,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,4.5,0
58,22,0,3,1,45,0.776,4,0.069,1,1,0,0,0.0,1,1,0.038,1,0,0,0,1,2,6.125,0
33,22,0,3,1,28,0.848,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,7.0,0
28,17,0,3,1,23,0.821,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,5.75,0
26,14,0,3,1,21,0.808,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.25,1
35,24,0,3,2,28,0.8,1,0.029,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,5.8,0
37,25,0,3,1,30,0.811,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,1
30,18,0,3,1,24,0.8,1,0.033,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.25,1
22,10,0,3,1,17,0.773,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.25,1
28,16,0,3,1,23,0.821,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.75,1
22,10,0,3,1,17,0.773,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.25,1
30,18,0,3,1,25,0.833,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.25,1
26,14,0,3,1,21,0.808,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.25,1
37,25,0,3,1,33,0.892,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,11.0,0
53,40,0,3,2,31,0.585,14,0.264,0,0,0,0,0.0,1,7,0.159,1,0,0,0,0,0,7.5,0
26,14,0,3,1,21,0.808,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.25,1
22,11,0,3,1,15,0.682,2,0.091,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,4.25,0
25,13,0,3,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,1
35,22,0,3,2,28,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,1,0,5.6,0
21,9,0,3,1,16,0.762,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.0,1
85,72,0,3,3,72,0.847,5,0.059,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,12.833,0
86,10,0,2,2,69,0.802,10,0.116,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,2,13.167,0
26,13,0,3,2,15,0.577,3,0.115,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.0,0
25,14,0,3,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,5.0,0
23,11,0,3,1,18,0.783,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.5,1
22,9,0,3,1,17,0.773,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,5.667,0
51,38,0,3,2,35,0.686,8,0.157,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,7.167,0
67,4,0,2,1,55,0.821,6,0.09,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,2,12.2,0
19,6,0,3,1,14,0.737,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.667,0
20,9,0,3,1,14,0.7,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2.8,0
41,28,0,3,2,30,0.732,4,0.098,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.8,0
23,12,0,2,2,17,0.739,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.4,1
34,22,0,3,1,29,0.853,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,7.25,1
65,16,0,3,1,54,0.831,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,4,6.0,0
68,4,0,2,1,58,0.853,3,0.044,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,2,12.2,0
37,24,0,3,2,28,0.757,3,0.081,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,7.75,0
38,27,0,2,2,32,0.842,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.4,1
25,13,0,3,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,1
30,18,0,3,1,24,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.8,1
37,24,0,3,2,24,0.649,6,0.162,0,0,0,0,0.0,1,2,0.071,1,0,0,0,0,0,6.0,0
34,21,0,4,1,28,0.824,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.6,1
33,22,0,2,1,28,0.848,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,7.0,1
24,12,0,3,1,19,0.792,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.75,1
27,16,0,2,1,21,0.778,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.2,1
28,17,0,3,1,23,0.821,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,5.75,0
25,14,0,2,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,1
28,16,0,3,1,22,0.786,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.4,1
46,34,0,2,3,37,0.804,2,0.043,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,7.8,0
24,13,0,3,1,19,0.792,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,4.75,0
31,20,0,2,1,26,0.839,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.5,1
21,8,0,3,1,16,0.762,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.333,0
29,19,0,2,1,24,0.828,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,6.0,0
30,19,0,2,2,24,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.8,1
99,72,0,3,3,83,0.838,6,0.061,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,1,9.889,0
45,16,0,2,2,34,0.756,2,0.044,0,0,0,0,0.0,1,1,0.053,0,0,0,0,0,1,5.143,0
26,14,0,3,1,21,0.808,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.25,1
25,14,0,3,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,5.0,0
28,16,0,3,1,23,0.821,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.75,1
25,14,0,2,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,1
27,16,0,2,1,22,0.815,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.5,1
38,25,0,3,2,31,0.816,1,0.026,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,8.0,0
31,19,0,3,1,26,0.839,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.5,1
79,69,0,2,2,49,0.62,24,0.304,0,0,0,0,0.0,1,5,0.069,0,0,0,0,0,0,14.6,0
39,20,0,2,2,12,0.308,17,0.436,0,0,0,0,0.0,1,3,0.13,0,0,0,0,0,1,3.222,0
29,17,0,3,1,23,0.793,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.6,1
23,13,0,2,1,18,0.783,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,4.5,0
34,21,0,3,2,21,0.618,6,0.176,0,0,0,0,0.0,1,2,0.08,1,0,0,0,0,0,5.4,0
83,69,0,4,3,66,0.795,10,0.12,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,15.2,0
33,21,0,3,1,28,0.848,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,7.0,1
25,13,0,3,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,1
30,18,0,3,1,25,0.833,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.25,1
167,11,0,3,2,135,0.808,15,0.09,3,1,2,0,0.0,0,0,0.0,1,0,0,0,0,5,9.375,0
23,12,0,2,2,17,0.739,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.4,1
22,10,0,3,1,17,0.773,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.25,1
99,69,0,4,3,81,0.818,10,0.101,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,1,13.0,0
28,16,0,3,1,23,0.821,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.75,1
108,7,0,3,1,62,0.574,25,0.231,0,0,0,0,0.0,1,1,0.091,0,0,0,0,0,7,5.438,0
23,12,0,3,1,18,0.783,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,4.5,0
103,40,0,3,3,74,0.718,14,0.136,0,0,0,0,0.0,1,1,0.023,1,0,0,0,0,6,6.286,0
24,13,0,3,1,19,0.792,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,4.75,0
29,17,0,3,1,24,0.828,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.0,1
26,15,0,3,1,21,0.808,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,5.25,0
56,10,0,3,1,44,0.786,2,0.036,0,0,0,0,0.0,1,2,0.143,1,0,0,0,1,4,5.111,0
24,13,0,3,1,19,0.792,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,4.75,0
25,13,0,3,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,1
22,10,0,3,1,17,0.773,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.25,1
24,11,0,3,1,19,0.792,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.333,0
22,11,0,3,1,15,0.682,2,0.091,0,0,0,0,0.0,1,1,0.067,0,0,0,0,0,0,4.25,0
21,9,0,3,1,16,0.762,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.0,1
37,24,0,3,2,28,0.757,3,0.081,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,7.75,0
55,42,0,3,5,42,0.764,4,0.073,0,0,0,0,0.0,1,2,0.043,1,0,0,0,0,0,6.571,0
23,12,0,2,1,18,0.783,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.5,1
34,22,0,3,1,29,0.853,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,7.25,1
41,29,0,3,1,36,0.878,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,9.0,1
28,17,0,2,1,22,0.786,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.4,1
19,8,0,2,1,14,0.737,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.5,1
29,17,0,3,1,24,0.828,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.0,1
33,20,0,3,2,20,0.606,6,0.182,0,0,0,0,0.0,1,2,0.083,1,0,0,0,0,0,5.2,0
21,9,0,3,1,16,0.762,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.0,1
31,19,0,3,1,26,0.839,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.5,1
24,13,0,2,2,18,0.75,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.6,1
29,18,0,2,2,23,0.793,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.6,1
26,15,0,2,1,21,0.808,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.25,1
26,15,0,2,2,20,0.769,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.0,1
39,27,0,3,2,33,0.846,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,8.25,0
18,7,0,2,1,13,0.722,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.25,1
21,9,0,3,1,16,0.762,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.0,1
36,23,0,3,2,23,0.639,6,0.167,0,0,0,0,0.0,1,2,0.074,1,0,0,0,0,0,5.8,0
20,9,0,3,1,13,0.65,2,0.1,0,0,0,0,0.0,1,1,0.077,0,0,0,0,0,0,3.75,0
29,18,0,2,1,23,0.793,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.6,1
22,11,0,2,2,16,0.727,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.2,1
125,18,0,4,1,91,0.728,20,0.16,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,3,8.538,0
25,13,0,3,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,1
25,14,0,2,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,1
24,12,0,3,1,19,0.792,0,0.0,0,0,0,0,0.0,0,0,0.0,1,1,0,0,0,0,4.75,1
34,21,0,3,2,21,0.618,6,0.176,0,0,0,0,0.0,1,3,0.12,1,0,0,0,0,0,5.4,0
30,19,0,3,1,25,0.833,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,6.25,0
27,15,0,3,1,22,0.815,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.5,1
45,32,0,3,2,36,0.8,3,0.067,0,0,0,0,0.0,1,1,0.028,1,0,0,0,0,0,9.75,0
19,7,0,3,2,13,0.684,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,3.25,0
41,19,0,3,2,32,0.78,1,0.024,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,1,4.714,0
58,27,0,3,4,47,0.81,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,2,4.7,0
36,25,0,3,2,24,0.667,5,0.139,0,0,0,0,0.0,1,1,0.034,0,0,0,0,0,0,4.833,0
62,49,0,3,2,51,0.823,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.667,0
25,13,0,3,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,1
24,14,0,2,1,19,0.792,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,4.75,0
31,18,0,3,2,21,0.677,4,0.129,0,0,0,0,0.0,1,3,0.136,1,0,0,0,0,0,6.25,0
45,32,0,3,3,33,0.733,3,0.067,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.143,0
68,13,0,2,1,54,0.794,6,0.088,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,1,10.0,0
19,7,0,3,1,14,0.737,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.5,1
29,17,0,3,1,24,0.828,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.0,1
28,16,0,3,1,23,0.821,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.75,1
36,24,0,3,1,31,0.861,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,7.75,1
31,19,0,3,1,26,0.839,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.5,1
23,12,0,2,1,18,0.783,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.5,1
23,12,0,2,1,18,0.783,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.5,1
28,15,0,3,2,17,0.607,4,0.143,0,0,0,0,0.0,1,1,0.053,1,0,0,0,0,0,4.2,0
21,10,0,2,1,16,0.762,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.0,1
107,45,0,3,2,54,0.505,40,0.374,0,0,0,0,0.0,1,3,0.061,1,0,0,0,0,2,7.833,0
26,14,0,3,1,21,0.808,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.25,1
73,22,0,2,3,59,0.808,6,0.082,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,2,9.286,0
81,68,0,4,3,59,0.728,15,0.185,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,14.8,0
31,19,0,3,1,26,0.839,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.5,1
29,17,0,3,1,23,0.793,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.6,1
176,12,0,3,1,122,0.693,24,0.136,3,2,0,0,0.0,0,0,0.0,1,0,0,0,0,2,7.737,0
29,18,0,2,1,24,0.828,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.0,1
108,32,0,3,4,82,0.759,0,0.0,3,2,2,0,0.0,0,0,0.0,1,0,0,0,2,1,4.316,0
32,19,0,3,2,23,0.719,3,0.094,0,0,0,0,0.0,1,1,0.043,1,0,0,0,0,0,6.5,0
27,15,0,3,1,22,0.815,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.5,1
21,10,0,2,2,15,0.714,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.0,1
31,19,0,3,1,26,0.839,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.5,1
34,22,0,3,1,29,0.853,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,7.25,1
39,26,0,3,2,25,0.641,6,0.154,0,0,0,0,0.0,1,2,0.067,1,0,0,0,0,0,5.167,0
23,10,0,3,2,17,0.739,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.25,0
23,11,0,3,1,18,0.783,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.5,1
38,25,0,3,2,27,0.711,5,0.132,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,8.0,0
26,14,0,3,1,21,0.808,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.25,1
40,18,0,3,2,32,0.8,1,0.025,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,6.6,0
28,16,0,3,1,23,0.821,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.75,1
27,14,0,3,2,19,0.704,2,0.074,0,0,0,0,0.0,1,1,0.056,1,0,0,0,0,0,5.25,0
33,21,0,3,1,28,0.848,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,7.0,1
28,17,0,2,2,22,0.786,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.4,1
19,7,0,3,1,14,0.737,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.5,1
47,35,0,3,2,41,0.872,0,0.0,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,10.25,0
25,13,0,3,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,1
44,31,0,3,3,32,0.727,3,0.068,0,0,0,0,0.0,1,1,0.029,1,0,0,0,0,0,5.0,0
36,12,0,2,1,27,0.75,1,0.028,1,1,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.667,0
24,12,0,3,1,18,0.75,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.6,1
21,10,0,2,2,15,0.714,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.0,1
46,33,0,3,2,33,0.717,4,0.087,0,0,0,0,0.0,0,0,0.0,1,0,0,0,1,0,5.286,0
25,13,0,3,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,1
45,32,0,3,2,36,0.8,3,0.067,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,9.75,0
20,10,0,2,1,15,0.75,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,3.75,0
20,10,0,2,1,15,0.75,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,3.75,0
29,18,0,2,2,23,0.793,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.6,1
53,40,0,3,5,41,0.774,3,0.057,0,0,0,0,0.0,1,1,0.023,1,0,0,0,0,0,6.286,0
23,12,0,2,1,18,0.783,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.5,1
26,13,0,3,1,20,0.769,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,0
24,12,0,3,1,19,0.792,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.75,1
23,11,0,3,1,18,0.783,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.5,1
37,24,0,3,2,28,0.757,3,0.081,0,0,0,0,0.0,1,1,0.036,1,0,0,0,0,0,7.75,0
22,12,0,2,1,17,0.773,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,4.25,0
75,14,0,3,1,29,0.387,29,0.387,6,1,5,0,0.0,0,0,0.0,1,0,0,0,0,0,4.143,0
26,11,0,6,1,21,0.808,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.25,1
29,18,0,2,1,24,0.828,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.0,1
23,11,0,3,1,18,0.783,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.5,1
27,15,0,3,1,22,0.815,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.5,1
25,13,0,3,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,1
28,17,0,2,1,23,0.821,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.75,1
30,18,0,3,2,24,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,6.0,0
46,11,0,3,1,30,0.652,6,0.13,1,0,0,0,0.0,1,3,0.2,1,0,0,0,0,3,5.143,0
30,18,0,3,1,25,0.833,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.25,1
29,15,0,3,1,23,0.793,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,5.75,0
27,15,0,3,1,22,0.815,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.5,1
24,12,0,3,1,19,0.792,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.75,1
22,10,0,3,1,17,0.773,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.25,1
27,15,0,3,1,22,0.815,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.5,1
25,13,0,3,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,1
22,11,0,2,2,16,0.727,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.2,1
43,31,0,2,2,33,0.767,2,0.047,0,0,0,0,0.0,1,1,0.029,1,0,0,0,0,0,5.833,0
44,31,0,3,2,36,0.818,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.0,0
24,12,0,3,1,19,0.792,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.75,1
40,29,0,3,1,35,0.875,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,8.75,0
26,15,0,2,1,19,0.731,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.167,1
36,25,0,3,1,31,0.861,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,7.75,0
57,12,0,3,2,46,0.807,1,0.018,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,3,7.0,0
19,7,0,3,1,14,0.737,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.5,1
30,20,0,2,2,24,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,4.8,0
27,14,0,3,2,19,0.704,2,0.074,0,0,0,0,0.0,1,2,0.111,1,0,0,0,0,0,5.25,0
23,11,0,3,1,16,0.696,1,0.043,0,0,0,0,0.0,1,1,0.067,0,0,0,0,0,0,4.25,0
31,19,0,3,1,26,0.839,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.5,1
29,17,0,3,1,24,0.828,0,0.0,0,0,0,0,0.0,0,0,0.0,1,1,0,0,0,0,6.0,1
30,19,0,3,1,25,0.833,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,6.25,0
27,15,0,3,1,22,0.815,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.5,1
35,22,0,3,2,22,0.629,6,0.171,0,0,0,0,0.0,1,3,0.115,1,0,0,0,0,0,5.6,0
25,13,0,3,1,20,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.0,1
30,18,0,3,1,25,0.833,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.25,1
22,10,0,3,1,17,0.773,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.25,1
27,15,0,3,1,22,0.815,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.5,1
24,13,0,2,1,18,0.75,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,3.6,1
27,15,0,3,1,22,0.815,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.5,1
38,8,0,3,1,28,0.737,3,0.079,0,0,0,0,0.0,1,1,0.083,1,0,0,0,0,2,5.167,0
30,17,0,4,1,25,0.833,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,1,0,6.25,1
29,17,0,3,1,24,0.828,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,6.0,1
34,23,0,2,2,28,0.824,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.6,1
28,17,0,2,1,23,0.821,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,5.75,1
19,2,0,2,1,13,0.684,1,0.053,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,1,3.5,0
27,15,0,3,1,21,0.778,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.2,1
24,12,0,3,1,19,0.792,0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,4.75,1
